n_clients,max_iter,trial,predicted_global,actual_global
60,100,1,0.8562602133425701,0.8990228013029316
60,100,2,0.8522281985169077,0.9033659066232356
60,100,3,0.8522529553993057,0.9001085776330076
60,100,4,0.8563330347483283,0.9011943539630836
60,100,5,0.8562602133425701,0.9033659066232356
60,100,6,0.8562602133425701,0.9022801302931596
60,100,7,0.8541158934718042,0.9022801302931596
60,100,8,0.8562602133425701,0.9011943539630836
60,100,9,0.8564212015070582,0.9022801302931596
60,100,10,0.8563483801013,0.8979370249728555
60,100,11,0.8562602133425701,0.9066232356134636
60,100,12,0.8541887148775624,0.9011943539630836
60,100,13,0.8541158934718042,0.9011943539630836
60,100,14,0.8562602133425701,0.9011943539630836
60,100,15,0.8562602133425701,0.9044516829533116
60,100,16,0.8564212015070582,0.9001085776330076
60,100,17,0.8562602133425701,0.9011943539630836
60,100,18,0.8562602133425701,0.9044516829533116
60,100,19,0.8563330347483283,0.9044516829533116
60,100,20,0.8314874030551895,0.9044516829533116
60,100,21,0.8563330347483283,0.9044516829533116
60,100,22,0.8562602133425701,0.9001085776330076
60,100,23,0.8567975147385138,0.9022801302931596
60,100,24,0.8568856814972438,0.9022801302931596
60,100,25,0.8522281985169077,0.9022801302931596
60,100,26,0.8522281985169077,0.8990228013029316
60,100,27,0.8567975147385138,0.9033659066232356
60,100,28,0.8562602133425701,0.8990228013029316
60,100,29,0.8563330347483283,0.8979370249728555
60,100,30,0.8563330347483283,0.9077090119435396
60,100,31,0.8567975147385138,0.9001085776330076
60,100,32,0.8522281985169077,0.9011943539630836
60,100,33,0.8522281985169077,0.9022801302931596
60,100,34,0.8562602133425701,0.9022801302931596
60,100,35,0.8541158934718042,0.9011943539630836
60,100,36,0.8562602133425701,0.8990228013029316
60,100,37,0.8562602133425701,0.9022801302931596
60,100,38,0.8562602133425701,0.9001085776330076
60,100,39,0.8563330347483283,0.9044516829533116
60,100,40,0.8522281985169077,0.9001085776330076
60,100,41,0.8523627543812601,0.9001085776330076
60,100,42,0.8563330347483283,0.9011943539630836
60,100,43,0.8563330347483283,0.9022801302931596
60,100,44,0.8562602133425701,0.9033659066232356
60,100,45,0.8522281985169077,0.9044516829533116
60,100,46,0.8521400317581778,0.9044516829533116
60,100,47,0.8541887148775624,0.9033659066232356
60,100,48,0.8522281985169077,0.9011943539630836
60,100,49,0.8563483801013,0.9001085776330076
60,100,50,0.8567975147385138,0.9022801302931596
60,100,51,0.8522281985169077,0.9011943539630836
60,100,52,0.8562602133425701,0.8968512486427795
60,100,53,0.8541158934718042,0.8990228013029316
60,100,54,0.8562602133425701,0.9055374592833876
60,100,55,0.8541887148775624,0.9044516829533116
60,100,56,0.8562602133425701,0.9001085776330076
60,100,57,0.8562602133425701,0.9033659066232356
60,100,58,0.8564212015070582,0.9055374592833876
60,100,59,0.8562602133425701,0.9011943539630836
60,100,60,0.8563330347483283,0.9022801302931596
60,100,61,0.8563330347483283,0.9033659066232356
60,100,62,0.8562602133425701,0.9011943539630836
60,100,63,0.8522281985169077,0.8979370249728555
60,100,64,0.8147215042005254,0.9011943539630836
60,100,65,0.8521400317581778,0.9022801302931596
60,100,66,0.8734522744616456,0.9001085776330076
60,100,67,0.8541158934718042,0.9001085776330076
60,100,68,0.8563330347483283,0.9011943539630836
60,100,69,0.8568856814972438,0.9033659066232356
60,100,70,0.8564212015070582,0.9055374592833876
60,100,71,0.8563330347483283,0.9033659066232356
60,100,72,0.8568856814972438,0.9022801302931596
60,100,73,0.8562602133425701,0.9011943539630836
60,100,74,0.8522281985169077,0.9022801302931596
60,100,75,0.8563330347483283,0.9022801302931596
60,100,76,0.8522281985169077,0.9022801302931596
60,100,77,0.8562602133425701,0.8979370249728555
60,100,78,0.8564212015070582,0.9011943539630836
60,100,79,0.8564212015070582,0.9033659066232356
60,100,80,0.8564212015070582,0.8968512486427795
60,100,81,0.852345694646116,0.9033659066232356
60,100,82,0.8522281985169077,0.8990228013029316
60,100,83,0.8562602133425701,0.9055374592833876
60,100,84,0.8562602133425701,0.9055374592833876
60,100,85,0.8563330347483283,0.9001085776330076
60,100,86,0.8563330347483283,0.9011943539630836
60,100,87,0.8563330347483283,0.9033659066232356
60,100,88,0.8563483801013,0.8968512486427795
60,100,89,0.8562602133425701,0.9066232356134636
60,100,90,0.8522529553993057,0.9033659066232356
60,100,91,0.8541158934718042,0.9001085776330076
60,100,92,0.8562602133425701,0.9011943539630836
60,100,93,0.8541158934718042,0.9011943539630836
60,100,94,0.8562602133425701,0.9011943539630836
60,100,95,0.8522281985169077,0.9033659066232356
60,100,96,0.8522281985169077,0.9001085776330076
60,100,97,0.8563330347483283,0.9044516829533116
60,100,98,0.8734522744616456,0.9055374592833876
60,100,99,0.8563330347483283,0.9044516829533116
60,100,100,0.8568856814972438,0.9022801302931596
70,100,1,0.8562602133425701,0.8968512486427795
70,100,2,0.8148560600648778,0.8968512486427795
70,100,3,0.8518860288541262,0.8990228013029316
70,100,4,0.8522281985169077,0.8946796959826275
70,100,5,0.8522281985169077,0.8968512486427795
70,100,6,0.8522281985169077,0.8990228013029316
70,100,7,0.8522281985169077,0.8968512486427795
70,100,8,0.8147215042005254,0.9011943539630836
70,100,9,0.8148560600648778,0.8979370249728555
70,100,10,0.8522281985169077,0.8968512486427795
70,100,11,0.8523875112636581,0.8990228013029316
70,100,12,0.8562602133425701,0.8979370249728555
70,100,13,0.8153743942874657,0.8968512486427795
70,100,14,0.8523627543812601,0.8946796959826275
70,100,15,0.8570202373615962,0.8990228013029316
70,100,16,0.8152847945583899,0.8914223669923995
70,100,17,0.8562602133425701,0.9001085776330076
70,100,18,0.8522281985169077,0.9011943539630836
70,100,19,0.8522281985169077,0.8979370249728555
70,100,20,0.8143667384742275,0.8957654723127035
70,100,21,0.8523627543812601,0.9011943539630836
70,100,22,0.8564212015070582,0.9001085776330076
70,100,23,0.8564212015070582,0.8957654723127035
70,100,24,0.8522281985169077,0.8968512486427795
70,100,25,0.8524802505104684,0.8979370249728555
70,100,26,0.8523627543812601,0.8925081433224755
70,100,27,0.8568856814972438,0.8990228013029316
70,100,28,0.8523627543812601,0.8990228013029316
70,100,29,0.8567975147385138,0.8957654723127035
70,100,30,0.8563330347483283,0.9001085776330076
70,100,31,0.8148560600648778,0.8935939196525515
70,100,32,0.8143667384742275,0.8946796959826275
70,100,33,0.8147842433692102,0.8925081433224755
70,100,34,0.8568856814972438,0.9001085776330076
70,100,35,0.8325513893657718,0.8968512486427795
70,100,36,0.8522529553993057,0.8979370249728555
70,100,37,0.8522281985169077,0.8968512486427795
70,100,38,0.8523627543812601,0.8968512486427795
70,100,39,0.8522281985169077,0.9011943539630836
70,100,40,0.8523627543812601,0.8946796959826275
70,100,41,0.8147491482547399,0.8914223669923995
70,100,42,0.8523627543812601,0.8979370249728555
70,100,43,0.8523627543812601,0.8979370249728555
70,100,44,0.8522281985169077,0.9001085776330076
70,100,45,0.8568856814972438,0.8979370249728555
70,100,46,0.8522281985169077,0.9033659066232356
70,100,47,0.8522281985169077,0.8957654723127035
70,100,48,0.8517450269889689,0.8925081433224755
70,100,49,0.8148622104227543,0.8990228013029316
70,100,50,0.8148374535403563,0.8925081433224755
70,100,51,0.8523627543812601,0.8957654723127035
70,100,52,0.8522281985169077,0.8935939196525515
70,100,53,0.8570202373615962,0.8946796959826275
70,100,54,0.8523627543812601,0.8979370249728555
70,100,55,0.8523627543812601,0.9001085776330076
70,100,56,0.8523627543812601,0.8946796959826275
70,100,57,0.8564212015070582,0.8979370249728555
70,100,58,0.8522529553993057,0.8990228013029316
70,100,59,0.8565557573714107,0.8990228013029316
70,100,60,0.8523627543812601,0.8946796959826275
70,100,61,0.8564212015070582,0.8979370249728555
70,100,62,0.8523627543812601,0.8946796959826275
70,100,63,0.8523875112636581,0.8968512486427795
70,100,64,0.8152906620854865,0.8935939196525515
70,100,65,0.8563330347483283,0.8979370249728555
70,100,66,0.8522281985169077,0.8990228013029316
70,100,67,0.8523627543812601,0.8990228013029316
70,100,68,0.8523627543812601,0.8979370249728555
70,100,69,0.8050017984918746,0.9011943539630836
70,100,70,0.8522529553993057,0.8990228013029316
70,100,71,0.8563330347483283,0.9011943539630836
70,100,72,0.8152271504260499,0.8957654723127035
70,100,73,0.8523627543812601,0.8968512486427795
70,100,74,0.8522281985169077,0.8968512486427795
70,100,75,0.8522281985169077,0.8946796959826275
70,100,76,0.8522558425711222,0.8979370249728555
70,100,77,0.8564212015070582,0.8946796959826275
70,100,78,0.8521400317581778,0.8935939196525515
70,100,79,0.8522281985169077,0.8979370249728555
70,100,80,0.8148560600648778,0.8892508143322475
70,100,81,0.8142381352573697,0.8990228013029316
70,100,82,0.8148560600648778,0.8914223669923995
70,100,83,0.8568856814972438,0.8968512486427795
70,100,84,0.8523627543812601,0.8979370249728555
70,100,85,0.8565557573714107,0.8957654723127035
70,100,86,0.8521400317581778,0.8979370249728555
70,100,87,0.8523627543812601,0.8979370249728555
70,100,88,0.8570202373615962,0.8935939196525515
70,100,89,0.8522558425711222,0.8946796959826275
70,100,90,0.8508779611750721,0.8968512486427795
70,100,91,0.8564212015070582,0.8957654723127035
70,100,92,0.8568856814972438,0.9001085776330076
70,100,93,0.8325513893657718,0.8968512486427795
70,100,94,0.8148560600648778,0.8968512486427795
70,100,95,0.8151373019862307,0.8914223669923995
70,100,96,0.8523441478567386,0.8990228013029316
70,100,97,0.8564212015070582,0.9033659066232356
70,100,98,0.8562602133425701,0.8990228013029316
70,100,99,0.8522281985169077,0.8979370249728555
70,100,100,0.8524802505104684,0.8957654723127035
80,100,1,0.8115421583852381,0.8870792616720955
80,100,2,0.8511265071419041,0.8881650380021715
80,100,3,0.8034789308691132,0.8881650380021715
80,100,4,0.8115421583852381,0.8903365906623235
80,100,5,0.8153206585284374,0.8946796959826275
80,100,6,0.8122653892963833,0.8925081433224755
80,100,7,0.8151672984291816,0.8935939196525515
80,100,8,0.8148622104227543,0.8914223669923995
80,100,9,0.8127402017313715,0.8979370249728555
80,100,10,0.8522805994535202,0.8946796959826275
80,100,11,0.8136929170415858,0.8935939196525515
80,100,12,0.8153743942874657,0.8957654723127035
80,100,13,0.8113988753083845,0.8849077090119435
80,100,14,0.8138255095807253,0.8903365906623235
80,100,15,0.8039142957173934,0.8903365906623235
80,100,16,0.8131825474899074,0.8881650380021715
80,100,17,0.8151920553115796,0.8946796959826275
80,100,18,0.8133487840535915,0.8979370249728555
80,100,19,0.8523627543812601,0.8979370249728555
80,100,20,0.8100928547334615,0.8903365906623235
80,100,21,0.8133487840535915,0.8968512486427795
80,100,22,0.8131791798459818,0.8968512486427795
80,100,23,0.8147491482547399,0.8979370249728555
80,100,24,0.814248473489442,0.8935939196525515
80,100,25,0.8039142957173934,0.8925081433224755
80,100,26,0.8152271504260499,0.8892508143322475
80,100,27,0.8148090002516082,0.8925081433224755
80,100,28,0.8147739051371379,0.8914223669923995
80,100,29,0.8523627543812601,0.8946796959826275
80,100,30,0.8148622104227543,0.8935939196525515
80,100,31,0.8147491482547399,0.8870792616720955
80,100,32,0.8103387383053954,0.8914223669923995
80,100,33,0.8121333643279616,0.8881650380021715
80,100,34,0.8484623872244619,0.8925081433224755
80,100,35,0.8152034199436012,0.8892508143322475
80,100,36,0.8517791170439883,0.8859934853420195
80,100,37,0.8137176739239838,0.8892508143322475
80,100,38,0.8139636995160826,0.8903365906623235
80,100,39,0.8522909376855925,0.8946796959826275
80,100,40,0.8138255095807253,0.8903365906623235
80,100,41,0.8089723461456976,0.8914223669923995
80,100,42,0.8128220184130724,0.8849077090119435
80,100,43,0.8037521813815024,0.8870792616720955
80,100,44,0.8139636995160826,0.8903365906623235
80,100,45,0.8517791170439883,0.8957654723127035
80,100,46,0.8059713348343505,0.8925081433224755
80,100,47,0.8147491482547399,0.8925081433224755
80,100,48,0.8518142121584587,0.8881650380021715
80,100,49,0.8131221708785915,0.8968512486427795
80,100,50,0.8105152049352697,0.8859934853420195
80,100,51,0.8127980413400102,0.8870792616720955
80,100,52,0.8144204742332558,0.8892508143322475
80,100,53,0.8138502664631233,0.8881650380021715
80,100,54,0.8108367712833208,0.8968512486427795
80,100,55,0.8146905729020477,0.8990228013029316
80,100,56,0.812225932384332,0.8903365906623235
80,100,57,0.8330736281113689,0.8957654723127035
80,100,58,0.8148560600648778,0.8946796959826275
80,100,59,0.8102954823606403,0.8870792616720955
80,100,60,0.8142381352573697,0.8946796959826275
80,100,61,0.8142133783749717,0.8914223669923995
80,100,62,0.8138255095807253,0.8903365906623235
80,100,63,0.8115756799988465,0.8870792616720955
80,100,64,0.8106145525287798,0.8903365906623235
80,100,65,0.814248473489442,0.8935939196525515
80,100,66,0.8517791170439883,0.8914223669923995
80,100,67,0.8138255095807253,0.8892508143322475
80,100,68,0.8128220184130724,0.8849077090119435
80,100,69,0.8133502956676617,0.8957654723127035
80,100,70,0.8148560600648778,0.8946796959826275
80,100,71,0.8152271504260499,0.8957654723127035
80,100,72,0.8030565806673049,0.8870792616720955
80,100,73,0.8113839752753649,0.8946796959826275
80,100,74,0.8034789308691132,0.8892508143322475
80,100,75,0.8134622171065508,0.8914223669923995
80,100,76,0.8104443150047923,0.8935939196525515
80,100,77,0.8322103526743878,0.8925081433224755
80,100,78,0.8135167149772757,0.8957654723127035
80,100,79,0.8521602555499599,0.8946796959826275
80,100,80,0.8117981217362683,0.8881650380021715
80,100,81,0.8008440578010592,0.8859934853420195
80,100,82,0.8020999040970865,0.8849077090119435
80,100,83,0.8143793345377439,0.8968512486427795
80,100,84,0.8108367712833208,0.8968512486427795
80,100,85,0.8127222029588974,0.8870792616720955
80,100,86,0.8147491482547399,0.8903365906623235
80,100,87,0.8127980413400102,0.8925081433224755
80,100,88,0.8123480645647263,0.8914223669923995
80,100,89,0.8093946963475058,0.8935939196525515
80,100,90,0.8105152049352697,0.8892508143322475
80,100,91,0.8523627543812601,0.8935939196525515
80,100,92,0.8522909376855925,0.8914223669923995
80,100,93,0.8152034199436012,0.8892508143322475
80,100,94,0.8523441478567386,0.8957654723127035
80,100,95,0.8117513605717794,0.8892508143322475
80,100,96,0.8106236413830985,0.8914223669923995
80,100,97,0.8147739051371379,0.8946796959826275
80,100,98,0.8523627543812601,0.8968512486427795
80,100,99,0.8523627543812601,0.8979370249728555
80,100,100,0.8117928764627518,0.8914223669923995
90,100,1,0.8127128922504869,0.8827361563517915
90,100,2,0.8087175242163052,0.8816503800217155
90,100,3,0.7989402950863146,0.8816503800217155
90,100,4,0.802928713346651,0.8849077090119435
90,100,5,0.8127807783115896,0.8859934853420195
90,100,6,0.8094655862779833,0.8859934853420195
90,100,7,0.8131693238789655,0.8849077090119435
90,100,8,0.8024897043115712,0.8805646036916395
90,100,9,0.7949320499040364,0.8859934853420195
90,100,10,0.80058172560327,0.8892508143322475
90,100,11,0.8024588890761598,0.8892508143322475
90,100,12,0.8099611550862035,0.8881650380021715
90,100,13,0.8009249517351126,0.8859934853420195
90,100,14,0.8136929170415858,0.8881650380021715
90,100,15,0.7997700984713098,0.8827361563517915
90,100,16,0.8024588890761598,0.8892508143322475
90,100,17,0.8049616646438493,0.8838219326818675
90,100,18,0.8086608567779167,0.8946796959826275
90,100,19,0.8051411586852083,0.8859934853420195
90,100,20,0.7968533816670051,0.8816503800217155
90,100,21,0.8022518511672383,0.8859934853420195
90,100,22,0.8117255304140658,0.8881650380021715
90,100,23,0.8089888249093463,0.8881650380021715
90,100,24,0.8114740609374574,0.8859934853420195
90,100,25,0.848159884157093,0.8870792616720955
90,100,26,0.8039142957173934,0.8827361563517915
90,100,27,0.8092998047276344,0.8816503800217155
90,100,28,0.8057102292452568,0.8859934853420195
90,100,29,0.8026742013690465,0.8892508143322475
90,100,30,0.8508779611750721,0.8859934853420195
90,100,31,0.8051825212763652,0.8827361563517915
90,100,32,0.8083742980844626,0.8881650380021715
90,100,33,0.8007612484537607,0.8805646036916395
90,100,34,0.8013678718630036,0.8914223669923995
90,100,35,0.8053670093859242,0.8925081433224755
90,100,36,0.8109963816392025,0.8762214983713354
90,100,37,0.8108875507730089,0.8816503800217155
90,100,38,0.8051812819016091,0.8859934853420195
90,100,39,0.8020365388743516,0.8816503800217155
90,100,40,0.8115756799988465,0.8827361563517915
90,100,41,0.8003472842467019,0.8783930510314875
90,100,42,0.8009249517351126,0.8838219326818675
90,100,43,0.8131693238789655,0.8892508143322475
90,100,44,0.811957133756449,0.8794788273615635
90,100,45,0.8037542387831285,0.8773072747014115
90,100,46,0.80058172560327,0.8849077090119435
90,100,47,0.8020365388743516,0.8816503800217155
90,100,48,0.8044339673065822,0.8859934853420195
90,100,49,0.8015127248124071,0.8859934853420195
90,100,50,0.8004219328647206,0.8773072747014115
90,100,51,0.7994196228101204,0.8794788273615635
90,100,52,0.804474090522983,0.8783930510314875
90,100,53,0.8104648191977688,0.8794788273615635
90,100,54,0.8026393330156508,0.8914223669923995
90,100,55,0.8002998936850395,0.8870792616720955
90,100,56,0.8029856907368275,0.8859934853420195
90,100,57,0.8127128922504869,0.8870792616720955
90,100,58,0.7996209603470305,0.8827361563517915
90,100,59,0.7996209603470305,0.8838219326818675
90,100,60,0.8049616646438493,0.8859934853420195
90,100,61,0.8517450269889689,0.8903365906623235
90,100,62,0.8136929170415858,0.8881650380021715
90,100,63,0.7978020360184086,0.8838219326818675
90,100,64,0.8094195067675578,0.8838219326818675
90,100,65,0.809505709494384,0.8881650380021715
90,100,66,0.8051411586852083,0.8881650380021715
90,100,67,0.8033131493187643,0.8859934853420195
90,100,68,0.8009249517351126,0.8838219326818675
90,100,69,0.7999258980601107,0.8838219326818675
90,100,70,0.7996209603470305,0.8827361563517915
90,100,71,0.809730882155665,0.8881650380021715
90,100,72,0.8011055396652145,0.8827361563517915
90,100,73,0.8086812634983785,0.8903365906623235
90,100,74,0.8018559509442497,0.8870792616720955
90,100,75,0.812031106418324,0.8827361563517915
90,100,76,0.803635904725277,0.8827361563517915
90,100,77,0.8131221708785915,0.8870792616720955
90,100,78,0.8024588890761598,0.8859934853420195
90,100,79,0.8116106769772276,0.8859934853420195
90,100,80,0.8009993759317988,0.8816503800217155
90,100,81,0.799891982593951,0.8816503800217155
90,100,82,0.8018559509442497,0.8783930510314875
90,100,83,0.8143075178420763,0.8914223669923995
90,100,84,0.8026393330156508,0.8914223669923995
90,100,85,0.8044339673065822,0.8816503800217155
90,100,86,0.8115006008216319,0.8914223669923995
90,100,87,0.8003398622671696,0.8870792616720955
90,100,88,0.8023239227612223,0.8859934853420195
90,100,89,0.7997700984713098,0.8859934853420195
90,100,90,0.8011055396652145,0.8838219326818675
90,100,91,0.8111835817302877,0.8827361563517915
90,100,92,0.796755526114687,0.8870792616720955
90,100,93,0.8053670093859242,0.8925081433224755
90,100,94,0.8068192439301357,0.8892508143322475
90,100,95,0.7998362297045291,0.8751357220412594
90,100,96,0.798892880720055,0.8870792616720955
90,100,97,0.8123048086199712,0.8870792616720955
90,100,98,0.8103041455356551,0.8870792616720955
90,100,99,0.8051411586852083,0.8859934853420195
90,100,100,0.8082105608969795,0.8859934853420195
100,100,1,0.7993616812729057,0.8805646036916395
100,100,2,0.8003398622671696,0.8827361563517915
100,100,3,0.7999258980601107,0.8773072747014115
100,100,4,0.7990942182569651,0.8794788273615635
100,100,5,0.8097104754352031,0.8740499457111836
100,100,6,0.798892880720055,0.8794788273615635
100,100,7,0.8020365388743516,0.8783930510314875
100,100,8,0.798321229924876,0.8718783930510315
100,100,9,0.799891982593951,0.8859934853420195
100,100,10,0.7999258980601107,0.8816503800217155
100,100,11,0.7999258980601107,0.8751357220412594
100,100,12,0.80058172560327,0.8762214983713354
100,100,13,0.8007612484537607,0.8751357220412594
100,100,14,0.802928713346651,0.8783930510314875
100,100,15,0.7988506267307329,0.8773072747014115
100,100,16,0.7949258623296892,0.8805646036916395
100,100,17,0.8076268493075072,0.8794788273615635
100,100,18,0.8009564015409352,0.8816503800217155
100,100,19,0.7994196228101204,0.8794788273615635
100,100,20,0.7949258623296892,0.8773072747014115
100,100,21,0.7994363298909245,0.8805646036916395
100,100,22,0.8011872839329017,0.8827361563517915
100,100,23,0.8024588890761598,0.8783930510314875
100,100,24,0.7949258623296892,0.8740499457111836
100,100,25,0.7996238851103972,0.8773072747014115
100,100,26,0.8004997601435367,0.8740499457111836
100,100,27,0.8003472842467019,0.8729641693811075
100,100,28,0.7958397583456759,0.8783930510314875
100,100,29,0.8104443150047923,0.8827361563517915
100,100,30,0.8044339673065822,0.8773072747014115
100,100,31,0.8011055396652145,0.8773072747014115
100,100,32,0.7949258623296892,0.8794788273615635
100,100,33,0.799279861340494,0.8729641693811075
100,100,34,0.7997700984713098,0.8794788273615635
100,100,35,0.8035190540855139,0.8849077090119435
100,100,36,0.8000375614872504,0.8773072747014115
100,100,37,0.8050389892066367,0.8805646036916395
100,100,38,0.8086608567779167,0.8794788273615635
100,100,39,0.8003398622671696,0.8707926167209555
100,100,40,0.8003059468010099,0.8816503800217155
100,100,41,0.797407477858518,0.8740499457111836
100,100,42,0.7962343165055665,0.8762214983713354
100,100,43,0.8004325874789907,0.8783930510314875
100,100,44,0.8083742980844626,0.8794788273615635
100,100,45,0.8009428003990797,0.8762214983713354
100,100,46,0.8004219328647206,0.8783930510314875
100,100,47,0.8007612484537607,0.8762214983713354
100,100,48,0.7998307289191727,0.8794788273615635
100,100,49,0.7994196228101204,0.8805646036916395
100,100,50,0.7965064750204734,0.8718783930510315
100,100,51,0.8004336670510829,0.8794788273615635
100,100,52,0.798892880720055,0.8718783930510315
100,100,53,0.8009564015409352,0.8783930510314875
100,100,54,0.798892880720055,0.8838219326818675
100,100,55,0.798892880720055,0.8773072747014115
100,100,56,0.8003472842467019,0.8805646036916395
100,100,57,0.802623718159031,0.8762214983713354
100,100,58,0.7998310931321888,0.8773072747014115
100,100,59,0.7968533816670051,0.8751357220412594
100,100,60,0.8024588890761598,0.8794788273615635
100,100,61,0.8086608567779167,0.8783930510314875
100,100,62,0.802928713346651,0.8783930510314875
100,100,63,0.798321229924876,0.8783930510314875
100,100,64,0.7989675293380738,0.8762214983713354
100,100,65,0.799891982593951,0.8794788273615635
100,100,66,0.8009564015409352,0.8827361563517915
100,100,67,0.7999258980601107,0.8762214983713354
100,100,68,0.7962343165055665,0.8762214983713354
100,100,69,0.7983871857136875,0.8773072747014115
100,100,70,0.7998310931321888,0.8773072747014115
100,100,71,0.8013678718630036,0.8816503800217155
100,100,72,0.7962343165055665,0.8783930510314875
100,100,73,0.7998884233629711,0.8827361563517915
100,100,74,0.7965064750204734,0.8816503800217155
100,100,75,0.8015127248124071,0.8751357220412594
100,100,76,0.7981143861161004,0.8773072747014115
100,100,77,0.8034789308691132,0.8783930510314875
100,100,78,0.8009564015409352,0.8816503800217155
100,100,79,0.8020365388743516,0.8783930510314875
100,100,80,0.7998362297045291,0.8773072747014115
100,100,81,0.7782375623290261,0.8751357220412594
100,100,82,0.7945374917441458,0.8751357220412594
100,100,83,0.7994196228101204,0.8773072747014115
100,100,84,0.798892880720055,0.8838219326818675
100,100,85,0.7958397583456759,0.8762214983713354
100,100,86,0.8015278898670227,0.8794788273615635
100,100,87,0.8005204501972715,0.8718783930510315
100,100,88,0.8007758136108333,0.8773072747014115
100,100,89,0.7949258623296892,0.8783930510314875
100,100,90,0.8004307818416898,0.8805646036916395
100,100,91,0.8020365388743516,0.8816503800217155
100,100,92,0.8020365388743516,0.8805646036916395
100,100,93,0.8035190540855139,0.8849077090119435
100,100,94,0.8020365388743516,0.8773072747014115
100,100,95,0.7967637133114235,0.8740499457111836
100,100,96,0.7958397583456759,0.8794788273615635
100,100,97,0.8029856907368275,0.8849077090119435
100,100,98,0.8120601119402556,0.8881650380021715
100,100,99,0.7994196228101204,0.8794788273615635
100,100,100,0.7983314328242656,0.8805646036916395
